,date,transect,spp,location_cm,height_cm,demographic,flower,year
1835,4/20/2022,t17,AMDU2,3574,11,D,0,2022
1836,4/20/2022,t17,AMDU2,3610,36,S,0,2022
1837,4/20/2022,t17,AMDU2,3644,43,S,0,2022
1838,4/20/2022,t17,AMDU2,4109,43,S,0,2022
1839,4/20/2022,t17,AMDU2,4485,37,S,0,2022
1840,4/20/2022,t17,AMDU2,4584,26,S,0,2022
1841,4/20/2022,t17,LATR2,4735,15,D,0,2022
1842,4/20/2022,t17,AMDU2,4760,36,S,0,2022
1843,4/20/2022,t17,AMDU2,4791,41,M,0,2022
1844,4/20/2022,t17,AMDU2,5169,38,S,0,2022
1845,4/20/2022,t17,LATR2,5487,23,M,0,2022
1846,4/20/2022,t17,AMDU2,5574,32,D,0,2022
1847,4/20/2022,t17,AMDU2,5594,34,D,0,2022
1848,4/20/2022,t17,AMDU2,5654,28,D,0,2022
1849,4/20/2022,t17,AMDU2,5664,41,S,0,2022
1850,4/20/2022,t17,AMDU2,5679,31,S,0,2022
1851,4/20/2022,t17,AMDU2,5688,20,M,0,2022
1852,4/20/2022,t17,AMDU2,5753,26,M,0,2022
1853,4/20/2022,t17,AMDU2,5842,43,M,0,2022
1854,4/20/2022,t17,AMDU2,5839,30,D,0,2022
1855,4/20/2022,t17,AMDU2,6031,41,M,0,2022
1856,4/20/2022,t17,AMDU2,6147,28,D,0,2022
1857,4/20/2022,t17,AMDU2,6173,16,D,0,2022
1858,4/20/2022,t17,AMDU2,6185,38,S,0,2022
1859,4/20/2022,t17,AMDU2,6266,30,D,0,2022
1860,4/20/2022,t17,LYAN,6352,44,S,0,2022
1861,4/20/2022,t17,LATR2,6833,54,M,0,2022
1862,4/20/2022,t17,KRER,6866,23,M,0,2022
1863,4/20/2022,t17,AMDU2,6867,37,S,0,2022
1864,4/20/2022,t17,AMDU2,6879,32,S,0,2022
1865,4/20/2022,t17,KRER,7004,34,M,0,2022
1866,4/20/2022,t17,AMDU2,7040,53,M,0,2022
1867,4/20/2022,t17,AMDU2,7090,16,D,0,2022
1868,4/20/2022,t17,AMDU2,7087,44,M,0,2022
1869,4/20/2022,t17,AMDU2,7102,8,D,0,2022
1870,4/20/2022,t17,LATR2,7127,48,M,0,2022
1871,4/20/2022,t17,KRER,7143,26,D,0,2022
1872,4/20/2022,t17,EPNE,7152,38,S,0,2022
1873,4/20/2022,t17,AMDU2,7307,19,D,0,2022
1874,4/20/2022,t17,EPNE,7314,57,S,0,2022
1875,4/20/2022,t17,AMDU2,7394,2,D,0,2022
1876,4/20/2022,t17,AMDU2,7454,42,M,0,2022
1877,4/20/2022,t17,AMDU2,7547,56,M,0,2022
1878,4/20/2022,t17,SAME,7611,53,S,0,2022
1879,4/20/2022,t17,EPNE,7749,57,M,0,2022
1880,4/20/2022,t17,AMDU2,7867,46,D,0,2022
1881,4/20/2022,t17,KRER,7886,34,M,0,2022
1882,4/20/2022,t17,ACHY,7885,15,D,0,2022
1883,4/20/2022,t17,AMDU2,8004,51,M,0,2022
1884,4/20/2022,t17,AMDU2,8034,38,M,0,2022
1885,4/20/2022,t17,AMDU2,8173,36,D,0,2022
1886,4/20/2022,t17,AMDU2,8219,30,S,0,2022
1887,4/20/2022,t17,AMDU2,8279,32,M,0,2022
1888,4/20/2022,t17,LATR2,8342,26,D,0,2022
1889,4/20/2022,t17,AMDU2,8670,31,S,0,2022
1890,4/20/2022,t17,AMDU2,8812,10,D,0,2022
1891,4/20/2022,t17,AMDU2,8840,33,S,0,2022
1892,4/20/2022,t17,AMDU2,8864,32,S,0,2022
1893,4/20/2022,t17,AMDU2,8879,11,D,0,2022
1894,4/20/2022,t17,AMDU2,8886,41,S,0,2022
1895,4/20/2022,t17,LATR2,9223,136,M,0,2022
1896,4/20/2022,t17,AMDU2,9503,38,M,0,2022
1897,4/20/2022,t17,AMDU2,9673,40,M,0,2022
1898,4/20/2022,t17,AMDU2,9707,38,M,0,2022
1899,4/20/2022,t17,AMDU2,9817,45,M,0,2022
1900,4/20/2022,t17,AMDU2,9840,49,M,0,2022
1901,4/20/2022,t17,AMDU2,9849,22,D,0,2022
1902,4/20/2022,t17,AMDU2,9884,28,M,0,2022
1903,4/20/2022,t17,AMDU2,9890,41,S,0,2022
1908,4/21/2022,t18,LATR2,141,78,M,0,2022
1909,4/21/2022,t18,LATR2,175,27,D,0,2022
2006,4/21/2022,t18,LATR2,661,90,M,0,2022
2007,4/21/2022,t18,LATR2,687,22,D,0,2022
2012,4/21/2022,t18,LATR2,1364,125,M,0,2022
2021,4/21/2022,t18,AMDU2,1619,30,D,0,2022
2022,4/21/2022,t18,AMDU2,1669,41,S,0,2022
2023,4/21/2022,t18,AMDU2,1695,31,D,0,2022
2024,4/21/2022,t18,LATR2,2285,142,M,0,2022
2025,4/21/2022,t18,LATR2,2328,5,D,0,2022
2026,4/21/2022,t18,EPNE,2399,40,M,0,2022
2027,4/21/2022,t18,EPNE,2498,65,S,0,2022
2032,4/21/2022,t18,AMDU2,2976,39,M,0,2022
2033,4/21/2022,t18,KRER,2968,38,M,0,2022
2034,4/21/2022,t18,AMDU2,3007,28,D,0,2022
2036,4/21/2022,t18,VIPA14,3095,61,M,0,2022
2037,4/21/2022,t18,VIPA14,3125,1,Y,0,2022
2038,4/21/2022,t18,VIPA14,3127,3,Y,0,2022
2039,4/21/2022,t18,VIPA14,3151,1,Y,0,2022
2040,4/21/2022,t18,VIPA14,3156,2,Y,0,2022
2041,4/21/2022,t18,VIPA14,3202,1,Y,0,2022
2042,4/21/2022,t18,VIPA14,3204,2,Y,0,2022
2043,4/21/2022,t18,VIPA14,3215,2,Y,0,2022
2044,4/21/2022,t18,VIPA14,3240,1,Y,0,2022
2045,4/21/2022,t18,VIPA14,3236,7,Y,0,2022
2046,4/21/2022,t18,VIPA14,3244,4,Y,0,2022
2047,4/21/2022,t18,VIPA14,3244,3,Y,0,2022
2048,4/21/2022,t18,VIPA14,3247,3,Y,0,2022
2049,4/21/2022,t18,VIPA14,3247,2,Y,0,2022
2050,4/21/2022,t18,VIPA14,3251,2,Y,0,2022
2051,4/21/2022,t18,VIPA14,3256,4,Y,0,2022
2052,4/21/2022,t18,VIPA14,3258,5,Y,0,2022
2053,4/21/2022,t18,VIPA14,3262,1,Y,0,2022
2054,4/21/2022,t18,VIPA14,3271,7,Y,0,2022
2056,4/21/2022,t18,VIPA14,3274,2,Y,0,2022
2057,4/21/2022,t18,VIPA14,3276,2,Y,0,2022
2058,4/21/2022,t18,VIPA14,3275,6,Y,0,2022
2059,4/21/2022,t18,VIPA14,3286,62,S,0,2022
2060,4/21/2022,t18,VIPA14,3290,4,Y,0,2022
2061,4/21/2022,t18,VIPA14,3295,2,Y,0,2022
2062,4/21/2022,t18,VIPA14,3298,4,Y,0,2022
2063,4/21/2022,t18,VIPA14,3299,1,Y,0,2022
2064,4/21/2022,t18,VIPA14,3299,3,Y,0,2022
2066,4/21/2022,t18,VIPA14,3302,1,Y,0,2022
2067,4/21/2022,t18,VIPA14,3308,7,Y,0,2022
2068,4/21/2022,t18,VIPA14,3309,4,Y,0,2022
2069,4/21/2022,t18,LATR2,3322,96,M,0,2022
2070,4/21/2022,t18,VIPA14,3321,1,Y,0,2022
2071,4/21/2022,t18,VIPA14,3333,1,Y,0,2022
2072,4/21/2022,t18,VIPA14,3326,2,Y,0,2022
2073,4/21/2022,t18,VIPA14,3329,4,Y,0,2022
2074,4/21/2022,t18,VIPA14,3344,1,Y,0,2022
2075,4/21/2022,t18,VIPA14,3352,20,Y,0,2022
2076,4/21/2022,t18,VIPA14,3351,1,Y,0,2022
2077,4/21/2022,t18,VIPA14,3354,3,Y,0,2022
2078,4/21/2022,t18,VIPA14,3356,4,Y,0,2022
2079,4/21/2022,t18,VIPA14,3361,3,Y,0,2022
2080,4/21/2022,t18,VIPA14,3366,1,Y,0,2022
2081,4/21/2022,t18,VIPA14,3369,12,D,0,2022
2082,4/21/2022,t18,VIPA14,3388,3,Y,0,2022
2083,4/21/2022,t18,VIPA14,3387,1,Y,0,2022
2084,4/21/2022,t18,VIPA14,3371,12,Y,0,2022
2085,4/21/2022,t18,VIPA14,3392,3,Y,0,2022
2086,4/21/2022,t18,VIPA14,3394,2,Y,0,2022
2087,4/21/2022,t18,VIPA14,3411,4,Y,0,2022
2088,4/21/2022,t18,VIPA14,3312,5,Y,0,2022
2089,4/21/2022,t18,VIPA14,3325,24,D,0,2022
2090,4/21/2022,t18,VIPA14,3424,35,M,0,2022
2091,4/21/2022,t18,KRER,3435,35,M,0,2022
2092,4/21/2022,t18,VIPA14,3545,12,S,0,2022
2093,4/21/2022,t18,EPNE,3580,34,D,0,2022
2094,4/21/2022,t18,LATR2,3738,14,D,0,2022
2095,4/21/2022,t18,EPNE,3749,40,M,0,2022
2096,4/21/2022,t18,LATR2,3764,82,M,0,2022
2097,4/21/2022,t18,EPNE,3767,51,D,0,2022
2098,4/21/2022,t18,EPNE,3794,62,M,0,2022
2099,4/21/2022,t18,VIPA14,3805,49,M,0,2022
2100,4/21/2022,t18,AMDU2,3890,20,D,0,2022
2101,4/21/2022,t18,AMDU2,3924,25,D,0,2022
2102,4/21/2022,t18,AMDU2,3953,42,M,0,2022
2103,4/21/2022,t18,LYAN,3986,52,M,0,2022
2104,4/21/2022,t18,AMDU2,4088,19,D,0,2022
2105,4/21/2022,t18,LYAN,4195,35,S,0,2022
2106,4/21/2022,t18,KRER,4205,37,M,0,2022
2107,4/21/2022,t18,LATR2,4355,60,M,0,2022
2108,4/21/2022,t18,LATR2,4375,15,D,0,2022
2109,4/21/2022,t18,KRER,4380,23,M,0,2022
2110,4/21/2022,t18,KRER,4414,30,M,0,2022
2111,4/21/2022,t18,KRER,4568,29,M,0,2022
2116,4/21/2022,t18,LYAN,4605,51,S,0,2022
2117,4/21/2022,t18,ERIN4,4634,19,S,0,2022
2118,4/21/2022,t18,AMDU2,4705,4,D,0,2022
2119,4/21/2022,t18,AMDU2,4719,10,D,0,2022
2120,4/21/2022,t18,ERIN4,4734,40,S,0,2022
2121,4/21/2022,t18,ERIN4,4786,41,S,0,2022
2122,4/21/2022,t18,ERIN4,4762,32,S,0,2022
2123,4/21/2022,t18,AMDU2,4869,2,S,0,2022
2124,4/21/2022,t18,EPNE,4885,30,D,0,2022
2125,4/21/2022,t18,ERIN4,4876,14,S,0,2022
2127,4/21/2022,t18,LYAN,5099,62,M,0,2022
2128,4/21/2022,t18,ERIN4,5131,24,S,0,2022
2129,4/21/2022,t18,ERIN4,5135,35,S,0,2022
2130,4/21/2022,t18,ERIN4,5140,10,S,0,2022
2131,4/21/2022,t18,ERIN4,5156,25,S,0,2022
2132,4/21/2022,t18,AMDU2,5165,26,D,0,2022
2133,4/21/2022,t18,ERIN4,5265,21,S,0,2022
2134,4/21/2022,t18,ERIN4,5280,24,S,0,2022
2135,4/21/2022,t18,ERIN4,5302,29,S,0,2022
2136,4/21/2022,t18,ERIN4,5309,34,S,0,2022
2137,4/21/2022,t18,ERIN4,5313,25,S,0,2022
2138,4/21/2022,t18,ERIN4,5315,21,S,0,2022
2139,4/21/2022,t18,ERIN4,5317,25,S,0,2022
2140,4/21/2022,t18,ERIN4,5319,15,S,0,2022
2141,4/21/2022,t18,ERIN4,5325,30,S,0,2022
2142,4/21/2022,t18,KRER,5310,30,M,0,2022
2143,4/21/2022,t18,ERIN4,5335,30,S,0,2022
2144,4/21/2022,t18,KRER,5342,33,M,0,2022
2147,4/21/2022,t18,ERIN4,5347,25,S,0,2022
2148,4/21/2022,t18,AMDU2,5374,49,S,0,2022
2149,4/21/2022,t18,ERIN4,5391,46,S,0,2022
2150,4/21/2022,t18,ERIN4,5410,34,S,0,2022
2151,4/21/2022,t18,ERIN4,5423,19,S,0,2022
2152,4/21/2022,t18,ERIN4,5432,30,S,0,2022
2153,4/21/2022,t18,ERIN4,5439,40,S,0,2022
2154,4/21/2022,t18,ERIN4,5444,32,S,0,2022
2155,4/21/2022,t18,ERIN4,5530,28,S,0,2022
2156,4/21/2022,t18,ERIN4,5542,21,S,0,2022
2157,4/21/2022,t18,ERIN4,5555,38,S,0,2022
2158,4/21/2022,t18,ERIN4,5565,25,S,0,2022
2160,4/21/2022,t18,LATR2,5581,55,M,0,2022
2161,4/21/2022,t18,ERIN4,5586,37,S,0,2022
2162,4/21/2022,t18,ERIN4,5592,34,S,0,2022
2163,4/21/2022,t18,ERIN4,5597,31,S,0,2022
2164,4/21/2022,t18,ERIN4,5602,30,S,0,2022
2165,4/21/2022,t18,ERIN4,5609,32,S,0,2022
2166,4/21/2022,t18,LYAN,5598,62,D,0,2022
2167,4/21/2022,t18,ERIN4,5602,11,S,0,2022
2168,4/21/2022,t18,ERIN4,5605,30,S,0,2022
2169,4/21/2022,t18,ERIN4,5607,20,S,0,2022
2170,4/21/2022,t18,ERIN4,5619,30,S,0,2022
2171,4/21/2022,t18,AMDU2,5613,31,S,0,2022
2172,4/21/2022,t18,ERIN4,5629,11,S,0,2022
2173,4/21/2022,t18,ERIN4,5628,20,S,0,2022
2174,4/21/2022,t18,ERIN4,5637,25,S,0,2022
2175,4/21/2022,t18,ERIN4,5652,16,S,0,2022
2176,4/21/2022,t18,ERIN4,5653,28,S,0,2022
2177,4/21/2022,t18,KRER,5670,32,M,0,2022
2179,4/21/2022,t18,ERIN4,5706,25,S,0,2022
2180,4/21/2022,t18,ERIN4,5712,17,S,0,2022
2181,4/21/2022,t18,ERIN4,5717,19,S,0,2022
2182,4/21/2022,t18,AMDU2,5717,25,D,0,2022
2183,4/21/2022,t18,KRER,5743,35,M,0,2022
2184,4/21/2022,t18,AMDU2,5800,10,D,0,2022
2189,4/21/2022,t18,AMDU2,5867,5,D,0,2022
2190,4/21/2022,t18,AMDU2,5869,33,S,0,2022
2191,4/21/2022,t18,KRER,5867,36,M,0,2022
2192,4/21/2022,t18,AMDU2,5945,13,D,0,2022
2193,4/21/2022,t18,ERIN4,5916,22,S,0,2022
2194,4/21/2022,t18,LYAN,6171,45,S,0,2022
2195,4/21/2022,t18,LYAN,6187,56,M,0,2022
2198,4/21/2022,t18,ERIN4,6293,32,S,0,2022
2220,4/21/2022,t18,LATR2,6323,98,M,0,2022
2221,4/21/2022,t18,LYAN,6390,51,M,0,2022
2222,4/21/2022,t18,ERIN4,6476,18,S,0,2022
2223,4/21/2022,t18,ERIN4,6478,15,S,0,2022
2224,4/21/2022,t18,ERIN4,6468,15,S,0,2022
2225,4/21/2022,t18,ERIN4,6523,40,S,0,2022
2226,4/21/2022,t18,ERIN4,6547,16,S,0,2022
2227,4/21/2022,t18,ERIN4,6578,21,S,0,2022
2228,4/21/2022,t18,ERIN4,6582,28,S,0,2022
2229,4/21/2022,t18,ERIN4,6589,10,S,0,2022
2230,4/21/2022,t18,ERIN4,6591,15,S,0,2022
2231,4/21/2022,t18,ERIN4,6605,15,S,0,2022
2232,4/21/2022,t18,AMDU2,6709,29,D,0,2022
2233,4/21/2022,t18,ERIN4,6739,35,S,0,2022
2234,4/21/2022,t18,ERIN4,6740,25,S,0,2022
2235,4/21/2022,t18,ERIN4,6764,20,S,0,2022
2236,4/21/2022,t18,ERIN4,6765,8,S,0,2022
2237,4/21/2022,t18,KRER,6766,33,M,0,2022
2238,4/21/2022,t18,ERIN4,6781,25,S,0,2022
2239,4/21/2022,t18,ERIN4,6800,30,S,0,2022
2240,4/21/2022,t18,ERIN4,6826,20,S,0,2022
2241,4/21/2022,t18,ERIN4,6846,22,S,0,2022
2242,4/21/2022,t18,ERIN4,6881,20,S,0,2022
2243,4/21/2022,t18,ERIN4,6890,18,S,0,2022
2244,4/21/2022,t18,AMDU2,6900,20,D,0,2022
2245,4/21/2022,t18,ERIN4,6907,20,D,0,2022
2246,4/21/2022,t18,ERIN4,7001,35,S,0,2022
2247,4/21/2022,t18,LATR2,7126,29,D,0,2022
2248,4/21/2022,t18,KRER,7273,21,M,0,2022
2249,4/21/2022,t18,AMDU2,7414,49,M,0,2022
2250,4/21/2022,t18,KRER,7429,25,M,0,2022
2251,4/21/2022,t18,ERIN4,7429,11,S,0,2022
2252,4/21/2022,t18,LATR2,7449,30,Y,0,2022
2253,4/21/2022,t18,ERIN4,7442,20,S,0,2022
2254,4/21/2022,t18,ERIN4,7439,31,S,0,2022
2255,4/21/2022,t18,ERIN4,7442,30,S,0,2022
2256,4/21/2022,t18,AMDU2,7455,48,M,0,2022
2257,4/21/2022,t18,ERIN4,7469,19,S,0,2022
2260,4/21/2022,t18,ERIN4,7476,41,S,0,2022
2261,4/21/2022,t18,KRER,7479,45,M,0,2022
2262,4/21/2022,t18,LYAN,7495,55,M,0,2022
2263,4/21/2022,t18,AMDU2,7526,41,M,0,2022
2264,4/21/2022,t18,ERIN4,7559,50,S,0,2022
2265,4/21/2022,t18,EPNE,7703,35,D,0,2022
2266,4/21/2022,t18,EPNE,7708,37,D,0,2022
2267,4/21/2022,t18,ERIN4,7724,38,S,0,2022
2268,4/21/2022,t18,EPNE,7746,43,M,0,2022
2269,4/21/2022,t18,EPNE,7737,39,D,0,2022
2270,4/21/2022,t18,EPNE,7755,33,D,0,2022
2271,4/21/2022,t18,ERIN4,7866,15,S,0,2022
2272,4/21/2022,t18,ERIN4,7881,15,S,0,2022
2273,4/21/2022,t18,ERIN4,7895,25,S,0,2022
2274,4/21/2022,t18,ERIN4,7889,29,S,0,2022
2275,4/21/2022,t18,ERIN4,7899,31,S,0,2022
2276,4/21/2022,t18,ERIN4,7903,20,S,0,2022
2277,4/21/2022,t18,ERIN4,7907,23,S,0,2022
2278,4/21/2022,t18,ERIN4,7921,28,S,0,2022
2279,4/21/2022,t18,ERIN4,7929,23,S,0,2022
2280,4/21/2022,t18,KRER,7932,29,M,0,2022
2281,4/21/2022,t18,ERIN4,7964,25,S,0,2022
2282,4/21/2022,t18,ERIN4,7975,35,S,0,2022
2283,4/21/2022,t18,ERIN4,7991,15,S,0,2022
2284,4/21/2022,t18,ERIN4,7991,16,S,0,2022
2285,4/21/2022,t18,AMDU2,8007,36,M,0,2022
2286,4/21/2022,t18,AMDU2,8055,5,D,0,2022
2287,4/21/2022,t18,KRER,8115,39,M,0,2022
2288,4/21/2022,t18,AMDU2,8127,30,D,0,2022
2289,4/21/2022,t18,ERIN4,8090,10,S,0,2022
2290,4/21/2022,t18,ERIN4,8100,25,S,0,2022
2291,4/21/2022,t18,ERIN4,8109,20,S,0,2022
2292,4/21/2022,t18,ERIN4,8150,31,S,0,2022
2293,4/21/2022,t18,ERIN4,8126,20,S,0,2022
2295,4/21/2022,t18,EPNE,8252,11,D,0,2022
2296,4/21/2022,t18,LYAN,8264,50,M,0,2022
2297,4/21/2022,t18,KRER,8257,32,M,0,2022
2298,4/21/2022,t18,EPNE,8272,53,M,0,2022
2299,4/21/2022,t18,EPNE,8705,30,D,0,2022
2300,4/21/2022,t18,AMDU2,8726,20,M,0,2022
2301,4/21/2022,t18,AMDU2,8732,15,D,0,2022
2302,4/21/2022,t18,AMDU2,8778,1,Y,0,2022
2303,4/21/2022,t18,AMDU2,8776,1,Y,0,2022
2304,4/21/2022,t18,AMDU2,8763,1,D,0,2022
2305,4/21/2022,t18,AMDU2,8816,20,D,0,2022
2306,4/21/2022,t18,LATR2,8820,40,M,0,2022
2307,4/21/2022,t18,ERIN4,8837,43,S,0,2022
2308,4/21/2022,t18,KRER,8873,21,M,0,2022
2309,4/21/2022,t18,AMDU2,8968,30,M,0,2022
2310,4/21/2022,t18,AMDU2,8963,49,M,0,2022
2311,4/21/2022,t18,LYAN,9034,18,M,0,2022
2312,4/21/2022,t18,EPNE,9041,63,M,0,2022
2313,4/21/2022,t18,EPNE,9040,40,M,0,2022
2314,4/21/2022,t18,EPNE,9049,63,M,0,2022
2315,4/21/2022,t18,EPNE,9060,53,S,0,2022
2316,4/21/2022,t18,EPNE,9084,40,S,0,2022
2318,4/21/2022,t18,AMDU2,9115,1,Y,0,2022
2319,4/21/2022,t18,AMDU2,9116,1,Y,0,2022
2320,4/21/2022,t18,AMDU2,9117,1,Y,0,2022
2321,4/21/2022,t18,ERIN4,9112,10,S,0,2022
2322,4/21/2022,t18,KRER,9149,40,M,0,2022
2323,4/21/2022,t18,AMDU2,9166,42,M,0,2022
2324,4/21/2022,t18,AMDU2,9327,45,M,0,2022
2325,4/21/2022,t18,AMDU2,9470,28,D,0,2022
2326,4/21/2022,t18,LATR2,9520,13,D,0,2022
2327,4/21/2022,t18,ERIN4,9700,21,S,0,2022
2328,4/21/2022,t18,ERIN4,9704,38,S,0,2022
2329,4/21/2022,t18,ERIN4,9721,33,S,0,2022
2330,4/21/2022,t18,ERIN4,9721,20,S,0,2022
2331,4/21/2022,t18,ERIN4,9725,10,S,0,2022
2332,4/21/2022,t18,ERIN4,9727,36,S,0,2022
2333,4/21/2022,t18,ERIN4,9732,18,S,0,2022
2334,4/21/2022,t18,AMDU2,9737,30,D,0,2022
2335,4/21/2022,t18,AMDU2,9758,20,D,0,2022
2336,4/21/2022,t18,ERIN4,9761,30,S,0,2022
2337,4/21/2022,t18,ERIN4,9830,13,S,0,2022
2338,4/21/2022,t18,ERIN4,9856,20,S,0,2022
2339,4/21/2022,t18,ERIN4,9871,19,S,0,2022
2340,4/21/2022,t18,ERIN4,9883,15,S,0,2022
2341,4/21/2022,t18,ERIN4,9937,35,S,0,2022
2342,4/21/2022,t18,ERIN4,9940,25,S,0,2022
2343,4/21/2022,t18,ERIN4,9957,10,S,0,2022
2344,4/21/2022,t18,ERIN4,9964,28,S,0,2022
2345,4/21/2022,t18,ERIN4,9943,25,S,0,2022
2346,4/21/2022,t18,ERIN4,9968,15,S,0,2022
2347,4/21/2022,t18,ERIN4,9974,35,S,0,2022
2348,4/21/2022,t18,ERIN4,9983,34,S,0,2022
2349,4/21/2022,t18,ERIN4,9984,41,S,0,2022
2350,4/21/2022,t18,ERIN4,9989,40,S,0,2022
2351,4/21/2022,t19,LATR2,1672,76,D,0,2022
2352,4/21/2022,t19,LATR2,1690,53,M,0,2022
2353,4/21/2022,t19,LATR2,1705,73,M,0,2022
2354,4/21/2022,t19,LATR2,1723,49,M,0,2022
2355,4/21/2022,t19,LATR2,1735,30,D,0,2022
2371,4/21/2022,t19,AMDU2,2014,45,S,0,2022
2372,4/21/2022,t19,KRER,2035,47,M,0,2022
2377,4/21/2022,t19,AMDU2,2334,42,S,0,2022
2378,4/21/2022,t19,KRER,2344,35,M,0,2022
2379,4/21/2022,t19,GRSP,4502,64,M,0,2022
2380,4/21/2022,t19,KRER,4688,20,M,0,2022
2381,4/21/2022,t19,ERIN4,4744,16,S,0,2022
2382,4/21/2022,t19,KRER,4759,19,M,0,2022
2383,4/21/2022,t19,LATR2,4764,20,D,0,2022
2384,4/21/2022,t19,GRSP,4766,34,M,0,2022
2385,4/21/2022,t19,ERIN4,4759,12,S,0,2022
2386,4/21/2022,t19,AMDU2,4905,52,S,0,2022
2387,4/21/2022,t19,GUSA2,5001,27,S,0,2022
2388,4/21/2022,t19,GUSA2,5032,19,S,0,2022
2389,4/21/2022,t19,AMDU2,5024,20,D,0,2022
2390,4/21/2022,t19,GUSA2,5052,20,S,0,2022
2391,4/21/2022,t19,GUSA2,5037,15,D,0,2022
2392,4/21/2022,t19,AMDU2,5089,1,D,0,2022
2393,4/21/2022,t19,GUSA2,5125,34,M,0,2022
2394,4/21/2022,t19,AMDU2,5132,11,D,0,2022
2395,4/21/2022,t19,GUSA2,5190,21,S,0,2022
2396,4/21/2022,t19,VIPA14,5380,1,D,0,2022
2397,4/21/2022,t19,VIPA14,5400,35,S,0,2022
2398,4/21/2022,t19,VIPA14,5393,2,Y,0,2022
2399,4/21/2022,t19,VIPA14,5383,1,S,0,2022
2400,4/21/2022,t19,LATR2,5434,30,D,0,2022
2401,4/21/2022,t19,GRSP,5452,3,D,0,2022
2402,4/21/2022,t19,VIPA14,5451,1,Y,0,2022
2403,4/21/2022,t19,LATR2,5643,25,D,0,2022
2404,4/21/2022,t19,AMDU2,5667,40,S,0,2022
2405,4/21/2022,t19,LATR2,5695,22,D,0,2022
2406,4/21/2022,t19,GRSP,7728,32,Y,0,2022
2408,4/21/2022,t19,ERIN4,7742,19,S,0,2022
2409,4/21/2022,t19,ERIN4,7787,16,S,0,2022
2410,4/21/2022,t19,ERIN4,7827,20,S,0,2022
2411,4/21/2022,t19,ERIN4,7851,17,S,0,2022
2412,4/21/2022,t19,ERIN4,7865,22,S,0,2022
2413,4/21/2022,t19,AMDU2,7993,45,S,0,2022
2414,4/21/2022,t19,AMDU2,7900,34,D,0,2022
2415,4/21/2022,t19,AMDU2,8281,35,S,0,2022
2416,4/21/2022,t19,LATR2,8492,68,M,0,2022
2417,4/21/2022,t19,ERIN4,8584,20,S,0,2022
2418,4/21/2022,t19,AMDU2,8623,21,D,0,2022
2419,4/21/2022,t19,ERIN4,8623,34,S,0,2022
2420,4/21/2022,t19,ERIN4,8639,22,S,0,2022
2421,4/21/2022,t19,ERIN4,8641,12,S,0,2022
2422,4/21/2022,t19,ERIN4,8647,5,S,0,2022
2423,4/21/2022,t19,ERIN4,8667,15,S,0,2022
2424,4/21/2022,t19,ERIN4,8687,20,S,0,2022
2425,4/21/2022,t19,AMDU2,8770,10,D,0,2022
2426,4/21/2022,t19,LATR2,8901,40,M,0,2022
2427,4/21/2022,t19,KRER,8920,38,M,0,2022
2437,4/21/2022,t19,KRER,9028,11,D,0,2022
2438,4/21/2022,t19,LATR2,9043,21,D,0,2022
2439,4/21/2022,t19,LYAN,9132,38,S,0,2022
2440,4/21/2022,t19,ERIN4,9198,12,S,0,2022
2441,4/21/2022,t19,AMDU2,9194,10,D,0,2022
2442,4/21/2022,t19,AMDU2,9204,15,D,0,2022
2443,4/21/2022,t19,LATR2,9207,15,D,0,2022
2444,4/21/2022,t19,ERIN4,9209,9,S,0,2022
2445,4/21/2022,t19,AMDU2,9219,34,S,0,2022
2446,4/21/2022,t19,ERIN4,9280,15,S,0,2022
2447,4/21/2022,t19,ERIN4,9481,23,S,0,2022
2448,4/21/2022,t19,AMDU2,9491,20,D,0,2022
2449,4/21/2022,t19,ERIN4,9495,15,S,0,2022
2450,4/21/2022,t19,AMDU2,9560,3,D,0,2022
2451,4/21/2022,t19,ERIN4,9662,25,S,0,2022
2452,4/21/2022,t19,LATR2,9687,3,D,0,2022
2453,4/21/2022,t19,LATR2,9758,62,M,0,2022
2454,4/21/2022,t19,AMDU2,9798,15,D,0,2022
2455,4/21/2022,t19,AMDU2,9800,35,M,0,2022
2456,4/21/2022,t19,ERIN4,9809,20,S,0,2022
2457,4/21/2022,t19,AMDU2,9859,30,M,0,2022
2458,4/21/2022,t19,AMDU2,9894,49,S,0,2022
2459,4/21/2022,t19,LATR2,9913,58,M,0,2022
2460,4/22/2022,t20,AMDU2,59,24,D,0,2022
2461,4/22/2022,t20,LYAN,213,49,M,0,2022
2462,4/22/2022,t20,AMDU2,258,33,M,0,2022
2463,4/22/2022,t20,AMDU2,395,12,D,0,2022
2464,4/22/2022,t20,MESP2,410,40,M,0,2022
2465,4/22/2022,t20,LATR2,455,27,D,0,2022
2466,4/22/2022,t20,PSCO2,581,36,D,0,2022
2467,4/22/2022,t20,SAME,728,49,M,0,2022
2468,4/22/2022,t20,YUSC2,765,145,M,0,2022
2469,4/22/2022,t20,YUSC2,876,151,M,0,2022
2470,4/22/2022,t20,YUSC2,950,129,M,0,2022
2471,4/22/2022,t20,SAME,1018,5,D,0,2022
2472,4/22/2022,t20,SAME,1042,42,S,0,2022
2473,4/22/2022,t20,SAME,1085,21,D,0,2022
2474,4/22/2022,t20,EPNE,1308,53,M,0,2022
2475,4/22/2022,t20,AMDU2,1316,54,M,0,2022
2476,4/22/2022,t20,SAME,1326,58,M,0,2022
