date,transect,L1_location_cm,L2_location_cm,L3_location_cm,L4_location_cm,L4_diameter_cm,slope_degrees
6/1/2022,t64,5692,,,,,
6/2/2022,t65,4303,4312,,,,
6/2/2022,t65,4325,4318,,,,
6/2/2022,t65,4326,4342,,,,
6/2/2022,t65,4328,4354,,,,
6/2/2022,t65,4331,4382,,,,
6/2/2022,t65,4344,6157,,,,
6/2/2022,t65,4370,,,,,
6/2/2022,t65,4373,,,,,
6/2/2022,t65,4380,,,,,
6/2/2022,t65,4389,,,,,
6/2/2022,t65,4390,,,,,
6/2/2022,t65,4392,,,,,
6/2/2022,t65,4400,,,,,
6/2/2022,t65,4401,,,,,
6/2/2022,t65,4409,,,,,
6/2/2022,t65,4423,,,,,
6/2/2022,t65,4427,,,,,
6/2/2022,t65,4440,,,,,
6/2/2022,t65,4443,,,,,
6/2/2022,t65,4449,,,,,
6/2/2022,t65,4450,,,,,
6/2/2022,t65,4457,,,,,
6/2/2022,t65,4554,,,,,
6/2/2022,t65,4724,,,,,
6/2/2022,t65,4742,,,,,
6/2/2022,t65,4873,,,,,
6/2/2022,t65,5276,,,,,
6/2/2022,t65,5285,,,,,
6/2/2022,t65,5287,,,,,
6/2/2022,t65,5292,,,,,
6/2/2022,t65,5673,,,,,
6/2/2022,t65,5673,,,,,
6/2/2022,t66,4270,4250,,,,
6/2/2022,t66,4280,4283,,,,
6/2/2022,t66,4340,4324,,,,
6/2/2022,t66,4342,4352,,,,
6/2/2022,t66,4343,5033,,,,
6/2/2022,t66,4345,5052,,,,
6/2/2022,t66,4348,5145,,,,
6/2/2022,t66,4349,5148,,,,
6/2/2022,t66,4350,5210,,,,
6/2/2022,t66,4352,5212,,,,
6/2/2022,t66,4356,5687,,,,
6/2/2022,t66,4366,5697,,,,
6/2/2022,t66,4370,5715,,,,
6/2/2022,t66,4393,5721,,,,
6/2/2022,t66,4621,5761,,,,
6/2/2022,t66,4630,5773,,,,
6/2/2022,t66,4687,,,,,
6/2/2022,t66,4687,,,,,
6/2/2022,t66,4713,,,,,
6/2/2022,t66,4731,,,,,
6/2/2022,t66,4739,,,,,
6/2/2022,t66,4764,,,,,
6/2/2022,t66,5146,,,,,
6/2/2022,t66,5158,,,,,
6/2/2022,t66,5209,,,,,
6/2/2022,t66,5611,,,,,
6/2/2022,t66,5624,,,,,
6/2/2022,t66,5706,,,,,
6/2/2022,t66,5713,,,,,
6/2/2022,t66,5740,,,,,
6/6/2022,t67,4258,4222,,,,
6/6/2022,t67,4258,5079,,,,
6/6/2022,t67,4259,5966,,,,
6/6/2022,t67,4264,6014,,,,
6/6/2022,t67,4266,6029,,,,
6/6/2022,t67,4267,6087,,,,
6/6/2022,t67,4278,,,,,
6/6/2022,t67,4279,,,,,
6/6/2022,t67,4293,,,,,
6/6/2022,t67,4299,,,,,
6/6/2022,t67,4300,,,,,
6/6/2022,t67,4300,,,,,
6/6/2022,t67,4306,,,,,
6/6/2022,t67,4310,,,,,
6/6/2022,t67,4311,,,,,
6/6/2022,t67,4312,,,,,
6/6/2022,t67,4313,,,,,
6/6/2022,t67,4321,,,,,
6/6/2022,t67,4329,,,,,
6/6/2022,t67,4330,,,,,
6/6/2022,t67,4331,,,,,
6/6/2022,t67,4333,,,,,
6/6/2022,t67,4334,,,,,
6/6/2022,t67,4335,,,,,
6/6/2022,t67,4335,,,,,
6/6/2022,t67,4336,,,,,
6/6/2022,t67,4337,,,,,
6/6/2022,t67,4337,,,,,
6/6/2022,t67,4338,,,,,
6/6/2022,t67,4338,,,,,
6/6/2022,t67,4339,,,,,
6/6/2022,t67,4339,,,,,
6/6/2022,t67,4341,,,,,
6/6/2022,t67,4341,,,,,
6/6/2022,t67,4341,,,,,
6/6/2022,t67,4341,,,,,
6/6/2022,t67,4332,,,,,
6/6/2022,t67,4332,,,,,
6/6/2022,t67,4332,,,,,
6/6/2022,t67,4347,,,,,
6/6/2022,t67,4347,,,,,
6/6/2022,t67,4348,,,,,
6/6/2022,t67,4350,,,,,
6/6/2022,t67,4351,,,,,
6/6/2022,t67,4354,,,,,
6/6/2022,t67,4355,,,,,
6/6/2022,t67,4357,,,,,
6/6/2022,t67,4360,,,,,
6/6/2022,t67,4362,,,,,
6/6/2022,t67,4363,,,,,
6/6/2022,t67,4363,,,,,
6/6/2022,t67,4365,,,,,
6/6/2022,t67,4367,,,,,
6/6/2022,t67,4369,,,,,
6/6/2022,t67,4370,,,,,
6/6/2022,t67,4372,,,,,
6/6/2022,t67,4372,,,,,
6/6/2022,t67,4373,,,,,
6/6/2022,t67,4376,,,,,
6/6/2022,t67,4378,,,,,
6/6/2022,t67,4387,,,,,
6/6/2022,t67,4392,,,,,
6/6/2022,t67,4393,,,,,
6/6/2022,t67,4394,,,,,
6/6/2022,t67,4395,,,,,
6/6/2022,t67,4395,,,,,
6/6/2022,t67,4400,,,,,
6/6/2022,t67,4402,,,,,
6/6/2022,t67,4402,,,,,
6/6/2022,t67,4402,,,,,
6/6/2022,t67,4403,,,,,
6/6/2022,t67,4405,,,,,
6/6/2022,t67,4410,,,,,
6/6/2022,t67,4410,,,,,
6/6/2022,t67,4416,,,,,
6/6/2022,t67,4463,,,,,
6/6/2022,t67,4541,,,,,
6/6/2022,t67,4776,,,,,
6/6/2022,t67,4828,,,,,
6/6/2022,t67,4879,,,,,
6/6/2022,t67,4885,,,,,
6/6/2022,t67,4886,,,,,
6/6/2022,t67,4889,,,,,
6/6/2022,t67,4893,,,,,
6/6/2022,t67,4909,,,,,
6/6/2022,t67,4913,,,,,
6/6/2022,t67,4917,,,,,
6/6/2022,t67,4976,,,,,
6/6/2022,t67,4982,,,,,
6/6/2022,t67,4982,,,,,
6/6/2022,t67,5043,,,,,
6/6/2022,t67,5253,,,,,
6/6/2022,t67,5265,,,,,
6/6/2022,t67,5467,,,,,
6/6/2022,t67,5495,,,,,
6/6/2022,t67,5539,,,,,
6/6/2022,t68,4452,,,,,
6/6/2022,t68,4452,,,,,
6/6/2022,t68,4453,,,,,
6/6/2022,t68,4454,,,,,
6/6/2022,t68,4473,,,,,
6/6/2022,t68,4506,,,,,
6/6/2022,t68,4509,,,,,
6/6/2022,t68,4576,,,,,
6/6/2022,t68,4577,,,,,
6/6/2022,t68,4783,,,,,
6/6/2022,t68,4850,,,,,
6/6/2022,t68,5112,,,,,
6/6/2022,t69,4280,4345,,7788,17,
6/6/2022,t69,4295,4356,,,,
6/6/2022,t69,4306,4369,,,,
6/6/2022,t69,4310,4400,,,,
6/6/2022,t69,4315,4414,,,,
6/6/2022,t69,4326,,,,,
6/6/2022,t69,4337,,,,,
6/6/2022,t69,4338,,,,,
6/6/2022,t69,4365,,,,,
6/6/2022,t69,4366,,,,,
6/6/2022,t69,4368,,,,,
6/6/2022,t69,4375,,,,,
6/6/2022,t69,4377,,,,,
6/6/2022,t69,4379,,,,,
6/6/2022,t69,4383,,,,,
6/6/2022,t69,4384,,,,,
6/6/2022,t69,4386,,,,,
6/6/2022,t69,4387,,,,,
6/6/2022,t69,4389,,,,,
6/6/2022,t69,4397,,,,,
6/6/2022,t69,4399,,,,,
6/6/2022,t69,4403,,,,,
6/6/2022,t69,4407,,,,,
6/6/2022,t69,4412,,,,,
6/6/2022,t69,4419,,,,,
6/6/2022,t69,4425,,,,,
6/6/2022,t69,4431,,,,,
6/6/2022,t69,4439,,,,,
6/6/2022,t69,4482,,,,,
6/6/2022,t69,4486,,,,,
6/6/2022,t69,4498,,,,,
6/6/2022,t69,4519,,,,,
6/6/2022,t69,4524,,,,,
6/6/2022,t69,4613,,,,,
6/6/2022,t69,4621,,,,,
6/6/2022,t69,4623,,,,,
6/6/2022,t69,4625,,,,,
6/6/2022,t69,4633,,,,,
6/6/2022,t69,4642,,,,,
6/6/2022,t69,4652,,,,,
6/6/2022,t69,4651,,,,,
6/6/2022,t69,4653,,,,,
6/6/2022,t69,4683,,,,,
6/6/2022,t69,4710,,,,,
6/6/2022,t69,4759,,,,,
6/6/2022,t69,4816,,,,,
6/6/2022,t69,4858,,,,,
6/6/2022,t69,4863,,,,,
6/6/2022,t69,4868,,,,,
6/6/2022,t69,4878,,,,,
6/6/2022,t69,4888,,,,,
6/6/2022,t69,4889,,,,,
6/6/2022,t69,4891,,,,,
6/6/2022,t69,4892,,,,,
6/6/2022,t69,4903,,,,,
6/6/2022,t69,4920,,,,,
6/6/2022,t69,4931,,,,,
6/6/2022,t69,4953,,,,,
6/6/2022,t69,4955,,,,,
6/6/2022,t69,4956,,,,,
6/6/2022,t69,4958,,,,,
6/6/2022,t69,5030,,,,,
6/6/2022,t69,5110,,,,,
6/6/2022,t69,5192,,,,,
6/6/2022,t69,5222,,,,,
6/6/2022,t69,5360,,,,,
6/6/2022,t69,5398,,,,,
6/6/2022,t69,5399,,,,,
6/6/2022,t69,5439,,,,,
6/6/2022,t69,5680,,,,,
6/6/2022,t69,5739,,,,,
6/7/2022,t70,4794,5882,,,,
6/7/2022,t70,4814,,,,,
6/7/2022,t70,4816,,,,,
6/7/2022,t70,4820,,,,,
6/7/2022,t70,4847,,,,,
6/7/2022,t70,4880,,,,,
6/7/2022,t70,4903,,,,,
6/7/2022,t70,4905,,,,,
6/7/2022,t70,4916,,,,,
6/7/2022,t70,4922,,,,,
6/7/2022,t70,4943,,,,,
6/7/2022,t70,5008,,,,,
6/7/2022,t70,5556,,,,,
6/7/2022,t71,4301,3919,,,,
6/7/2022,t71,4309,3920,,,,
6/7/2022,t71,4315,4329,,,,
6/7/2022,t71,4316,4497,,,,
6/7/2022,t71,4320,5047,,,,
6/7/2022,t71,4444,5820,,,,
6/7/2022,t71,4447,5830,,,,
6/7/2022,t71,4447,,,,,
6/7/2022,t71,4452,,,,,
6/7/2022,t71,4455,,,,,
6/7/2022,t71,4459,,,,,
6/7/2022,t71,4479,,,,,
6/7/2022,t71,4492,,,,,
6/7/2022,t71,4493,,,,,
6/7/2022,t71,4531,,,,,
6/7/2022,t71,4542,,,,,
6/7/2022,t71,4543,,,,,
6/7/2022,t71,4547,,,,,
6/7/2022,t71,4550,,,,,
6/7/2022,t71,4559,,,,,
6/7/2022,t71,4562,,,,,
6/7/2022,t71,4562,,,,,
6/7/2022,t71,4564,,,,,
6/7/2022,t71,4579,,,,,
6/7/2022,t71,4606,,,,,
6/7/2022,t71,4686,,,,,
6/7/2022,t71,4688,,,,,
6/7/2022,t71,4690,,,,,
6/7/2022,t71,4701,,,,,
6/7/2022,t71,4714,,,,,
6/7/2022,t71,4718,,,,,
6/7/2022,t71,4722,,,,,
6/7/2022,t71,4727,,,,,
6/7/2022,t71,4733,,,,,
6/7/2022,t71,4737,,,,,
6/7/2022,t71,4739,,,,,
6/7/2022,t71,4739,,,,,
6/7/2022,t71,4743,,,,,
6/7/2022,t71,4751,,,,,
6/7/2022,t71,4764,,,,,
6/7/2022,t71,4785,,,,,
6/7/2022,t71,4994,,,,,
6/7/2022,t71,5034,,,,,
6/7/2022,t71,5044,,,,,
6/7/2022,t71,5053,,,,,
6/7/2022,t71,5054,,,,,
6/7/2022,t71,5055,,,,,
6/7/2022,t71,5083,,,,,
6/7/2022,t71,5084,,,,,
6/7/2022,t71,5086,,,,,
6/7/2022,t71,5090,,,,,
6/7/2022,t71,5119,,,,,
6/7/2022,t71,5126,,,,,
6/7/2022,t71,5228,,,,,
6/7/2022,t71,5229,,,,,
6/7/2022,t71,5230,,,,,
6/7/2022,t71,5233,,,,,
6/7/2022,t71,5236,,,,,
6/7/2022,t71,5241,,,,,
6/7/2022,t71,5242,,,,,
6/7/2022,t71,5244,,,,,
6/7/2022,t71,5245,,,,,
6/7/2022,t71,5246,,,,,
6/7/2022,t71,5264,,,,,
6/7/2022,t71,5283,,,,,
6/7/2022,t71,5286,,,,,
6/7/2022,t71,5536,,,,,
6/7/2022,t71,5551,,,,,
6/7/2022,t71,5565,,,,,
6/7/2022,t71,5572,,,,,
6/7/2022,t71,5588,,,,,
6/7/2022,t71,5679,,,,,
6/7/2022,t71,5703,,,,,
7/25/2022,t72,4357,5544,5174,,,2
7/25/2022,t72,4358,5906,,,,
7/25/2022,t72,4639,5959,,,,
7/25/2022,t72,5223,5961,,,,
7/25/2022,t72,5270,5964,,,,
7/25/2022,t72,5272,5986,,,,
7/25/2022,t72,5279,5987,,,,
7/25/2022,t72,5283,6017,,,,
7/25/2022,t72,5295,6100,,,,
7/25/2022,t72,5319,6113,,,,
7/25/2022,t72,5326,6203,,,,
7/25/2022,t72,5333,,,,,
7/25/2022,t72,5336,,,,,
7/25/2022,t72,5338,,,,,
7/25/2022,t72,5339,,,,,
7/25/2022,t72,5339,,,,,
7/25/2022,t72,5340,,,,,
7/25/2022,t72,5341,,,,,
7/25/2022,t72,5343,,,,,
7/25/2022,t72,5390,,,,,
7/25/2022,t72,5393,,,,,
7/25/2022,t72,5439,,,,,
7/25/2022,t72,5448,,,,,
7/25/2022,t72,5471,,,,,
7/25/2022,t72,5492,,,,,
7/25/2022,t72,5503,,,,,
7/25/2022,t72,5506,,,,,
7/25/2022,t72,5506,,,,,
7/25/2022,t72,5509,,,,,
7/25/2022,t72,5520,,,,,
7/25/2022,t72,5556,,,,,
7/25/2022,t72,5557,,,,,
7/25/2022,t72,5559,,,,,
7/25/2022,t72,5569,,,,,
7/25/2022,t72,5581,,,,,
7/25/2022,t72,5587,,,,,
7/25/2022,t72,5613,,,,,
7/25/2022,t72,5614,,,,,
7/25/2022,t72,5621,,,,,
7/25/2022,t72,5624,,,,,
7/25/2022,t72,5639,,,,,
7/25/2022,t72,5653,,,,,
